"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Aug-2024","EQ","172.88","176.65","170.80","172.63","172.50","171.91","173.91","663.00","124.25","80,13,791","1,39,36,44,689.64","72,500"
"07-Aug-2024","EQ","172.06","174.99","167.22","166.18","172.80","172.63","171.05","663.00","124.25","85,50,090","1,46,24,81,817.69","61,312"
"06-Aug-2024","EQ","173.00","179.51","164.07","170.47","166.20","166.18","171.45","663.00","124.25","1,31,31,240","2,25,12,96,479.75","1,05,684"
"05-Aug-2024","EQ","172.00","176.54","166.69","179.38","170.00","170.47","170.84","663.00","124.25","1,60,07,533","2,73,47,26,691.34","1,19,658"
"02-Aug-2024","EQ","174.11","184.20","171.17","178.02","178.94","179.38","180.43","663.00","124.25","1,12,76,291","2,03,45,43,771.48","85,539"
"01-Aug-2024","EQ","184.39","184.95","175.80","183.62","178.20","178.02","179.78","663.00","124.25","1,07,62,857","1,93,49,13,594.23","86,871"
"31-Jul-2024","EQ","176.83","190.00","174.73","175.91","183.20","183.62","183.72","663.00","124.25","2,63,07,292","4,83,30,46,972.93","2,38,105"
"30-Jul-2024","EQ","173.90","179.63","171.50","173.61","176.05","175.91","176.53","663.00","124.25","1,15,67,572","2,04,20,07,413.69","88,515"
"29-Jul-2024","EQ","175.31","180.96","171.55","170.22","174.00","173.61","175.71","663.00","124.25","1,70,02,539","2,98,74,41,034.03","1,51,037"
"26-Jul-2024","EQ","165.50","174.00","163.63","164.45","169.00","170.22","170.02","663.00","124.25","1,65,44,068","2,81,28,76,734.33","1,23,433"
"25-Jul-2024","EQ","159.00","169.00","156.49","160.08","163.90","164.45","164.20","663.00","124.25","1,65,22,753","2,71,30,87,657.59","1,22,065"
"24-Jul-2024","EQ","149.95","161.00","148.22","149.98","159.75","160.08","157.82","663.00","124.25","1,47,56,406","2,32,88,79,209.68","1,04,324"
"23-Jul-2024","EQ","152.54","155.25","140.10","149.61","150.50","149.98","150.14","663.00","124.25","1,89,95,758","2,85,20,61,379.99","1,38,521"
"22-Jul-2024","EQ","151.21","159.56","147.15","153.50","149.80","149.61","151.12","663.00","124.25","1,56,74,270","2,36,86,40,135.21","1,41,108"
"19-Jul-2024","EQ","159.00","159.89","152.20","160.42","153.30","153.50","154.88","663.00","124.25","77,56,475","1,20,12,92,393.86","73,455"
"18-Jul-2024","EQ","165.91","167.95","154.00","166.49","160.00","160.42","160.66","663.00","124.25","1,12,34,128","1,80,48,39,289.30","92,292"
